id,title,artist,album,image,url,duration,year,genre
UvozS4aC,Baitikochi Chuste,Anirudh Ravichander,Agnyaathavaasi,https://c.saavncdn.com/385/Agnyaathavaasi-Telugu-2017-20180102061403-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,206,2017,
CVhngnSo,Kopama Napina,Devi Sri PrasadShreya GhoshalKarthik,Varsham,https://c.saavncdn.com/449/Varsham-2003-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,292,2003,
6uVoEjDp,O Madhu,Devi Sri PrasadAdnan Sami,Julai,https://c.saavncdn.com/818/Julai-2012-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,243,2012,
1-ypvshi,Sri Raghavam,M. M. Keeravani,Sri Ramadasu,https://c.saavncdn.com/836/Sri-Ramadasu-2006-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,59,2006,
QHVEB37G,Chamkeela Angeelesi,Santhosh NarayananRam MiriyalaDhee,Dasara (Telugu),https://c.saavncdn.com/082/Dasara-Telugu-Telugu-2023-20230419173423-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,203,2023,
Apmczl5_,A Vachi B Pai,M. M. KeeravaniMathangi,Chatrapathi,https://c.saavncdn.com/653/Chatrapathi-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,284,2000,
6mUMeObe,Ek Niranjan,Mani SharmaRanjith,Ek Niranjan,https://c.saavncdn.com/702/Ek-Niranjan-2009-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,300,2009,
kqD0M3RH,Mandaara Poovalle,Yuvanshankar RajaBenny Dayal,Awaara,https://c.saavncdn.com/612/Awaara-Telugu-2013-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,324,2010,
lc6BBQ2C,Jagadame,Mani SharmaKunal Ganjawala,Pokiri,https://c.saavncdn.com/082/Pokiri-2006-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,270,2006,
3u6MuDUZ,O Pillago Ungaraala Juttu Sinnoda,Rohini,O Pillago Ungaraala Juttu Sinnoda,https://c.saavncdn.com/871/O-Pillago-Ungaraala-Juttu-Sinnoda-Telugu-2023-20230921173143-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,248,2023,
0,Asku Laska Emo Emo,Vijay PrakashChinmayi SripaadaSuViVijay,Snehitudu,https://c.saavncdn.com/272/Snehitudu-Telugu-2011-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,380,2011,
QCz6rCgl,Neelo Jarige,HariharanShreya Ghoshal,Balu ABCDEFG,https://c.saavncdn.com/293/Balu-ABCDEFG-Telugu-2004-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,356,2004,
OmoyL4qP,Guvva Gorinka Tho,Raj-KotiS. JanakiS. P. Balasubrahmanyam,Khaidi No. 786,https://c.saavncdn.com/436/Khaidi-No-786-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,271,2000,
EGWDoDxO,Yadikelli Vachinave,Ramu Rathod,Yadikelli Vachinave,https://c.saavncdn.com/186/Yadikelli-Vachinave-Telugu-2023-20230525170005-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,202,2023,
yJMP4G92,Gala Gala Paruthunna,Mani SharmaNihal,Pokiri,https://c.saavncdn.com/082/Pokiri-2006-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,274,2006,
vYNziQeq,Neeti Mullai (Bit),Devi Sri PrasadSagarSumangali,Varsham,https://c.saavncdn.com/449/Varsham-2003-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,82,2003,
mU2-uoYD,Ale Ale,KarthikChitra Sivaraman,Boys,https://c.saavncdn.com/889/Boys-2003-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,386,2003,
HiersR5j,Kanya Kumaari,IlaiyaraajaS. JanakiS.P. Balasubrahmanyam,Bobbili Raja,https://c.saavncdn.com/655/Bobbili-Raja-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,334,1990,
8wH__INh,Vaalu Kanuladaanaa,Unni Menon,Premikula Roju,https://c.saavncdn.com/474/Premikula-Roju-Telugu-1999-20191016112959-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,349,1999,
2NJfSATV,Uttimeda Koodu,A.R. RahmanShankar Mahadevan,Oke Okkadu,https://c.saavncdn.com/406/Oke-Okkadu-1999-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,342,1999,
TPW0xpL8,Kashmiri Loyalo,ChakravarthiS. JanakiS.P. Balasubrahmanyam,Pasivadi Pranam,https://c.saavncdn.com/530/Pasivadi-Pranam-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,272,2000,
vlm-SP9h,Po Pove Yekantham,Anirudh RavichanderDhanunjay,Raghuvaran B.Tech,https://c.saavncdn.com/252/Raghuvaran-B-Tech-Telugu-2014-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,221,2014,
EB0-1KnT,Nee Choopule,G.V. Prakash KumarK. S. ChithraHaricharan,Endukante Premanta,https://c.saavncdn.com/882/Endukante-Premanta-2012-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,361,2012,
sEb1nTAF,Natho Vasthava,Devi Sri PrasadUdit NarayanSumangali,Mass,https://c.saavncdn.com/086/Mass-2004-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,294,2004,
uHYp7-0J,Vellipoke,RanjithSekhar Chandra,Memu Vayasuku Vachham,https://c.saavncdn.com/291/Memu-Vayasuku-Vachham-Telugu-2013-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,277,2013,
o6YNFZyo,You Rock My World,ShaanPremji Amaran,Aarya,https://c.saavncdn.com/044/Aarya-2004-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,305,2004,
WLHNoCLn,Ye Chilipi,Harris JayarajSrinivas,Gharshana (New),https://c.saavncdn.com/944/Gharshana-New-2004-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,316,2004,
JJDbmxSs,Madhura Nagari,SreenidhiNayana NairKaala Bhairava,Pelli SandaD,https://c.saavncdn.com/000/Pelli-SandaD-Telugu-2021-20211012232740-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,214,2021,
rHe5DbN3,Ghallu Ghallu,Mani SharmaS.P. BalasubrahmanyamMallikarjun,Indra,https://c.saavncdn.com/808/Indra-2002-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,352,2002,
3iAvpf6i,Premisthunna,Vijai BulganinP V N S Rohit,Baby,https://c.saavncdn.com/732/Baby-Telugu-2023-20230710131123-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,395,2023,
40RXYZII,Sande Poddula,S.P. BalasubrahmanyamS. Janaki,Abhilasha,https://c.saavncdn.com/null/Abhilasha-Telugu-1983-20200428164138-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,267,1983,
MLnY_aNo,Arerey Manasa,Sid Sriram,Falaknuma Das (Original Motion Picture Soundtrack),https://c.saavncdn.com/243/Falaknuma-Das-Telugu-2019-20190527121508-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,301,2019,
XOTdQM__,I Hate Love Stories,Thaman SNaveen MadhavRanjith,Greekuveerudu,https://c.saavncdn.com/429/Greekuveerudu-2013-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,215,2013,
h1R8JWrM,Kaanunna Kalyanam,Vishal ChandrashekharAnurag KulkarniSinduri Vishal,Sita Ramam (Telugu) (Original Motion Picture Soundtrack),https://c.saavncdn.com/041/Sita-Ramam-Telugu-Original-Motion-Picture-Soundtrack-Telugu-2022-20220802140738-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,232,2022,
1fN_A1o4,Ori Vaari,Santhosh Narayanan,Dasara (Telugu),https://c.saavncdn.com/082/Dasara-Telugu-Telugu-2023-20230419173423-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,214,2023,
LqRtKtGJ,Naa Manasuki,Yuvan Shankar RajaGayatriKarthik,Aadavari Matalaku Ardhalu Veruley,https://c.saavncdn.com/483/Aadavari-Matalaku-Ardhalu-Veruley-2007-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,340,2007,
CzpAwik9,Enno Ratrulosthayi - Remix,S. P. CharanSameera Bharadwaj,Amigos,https://c.saavncdn.com/000/Amigos-Telugu-2023-20230131210922-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,281,2023,
VcCFix86,Manasaa,Devan EkambaramChinmayiA.R. Rahman,Yemaaya Chesave,https://c.saavncdn.com/596/Yemaaya-Chesave-Telugu-2010-20190822154149-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,253,2010,
IA5evUq-,Aakasam Eenatidho,S. Janaki,Nireekshana,https://c.saavncdn.com/555/Nireekshana-Telugu-1982-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,237,1982,
dkk0f3aO,Young Yama,M.M. KeeravaaniShankar MahadevanManoPranavi,Yamadonga,https://c.saavncdn.com/687/Yamadonga-Telugu-2007-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,294,2007,
wA4PfXxU,Srinivasa Govinda Sri Venkatesha Govinda,Ramu,Sri Venkateshwara Swamy Manasasmarani,https://c.saavncdn.com/603/Sri-Venkateshwara-Swamy-Manasasmarani-Telugu-2015-20200620154907-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,1201,2015,
ziLNwR9Z,Prathi Gaadhalo (From &quot;Salaar Cease Fire - Telugu&quot;),Krishna KanthRavi BasrurRavi Basrur and Team,Salaar Cease Fire - Telugu,https://c.saavncdn.com/330/Salaar-Cease-Fire-Telugu-Telugu-2024-20240104154534-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,187,2024,
AohT85ua,Alanati Ramachandrudu,Mani SharmaJikkiSunithaSandhya,Murari,https://c.saavncdn.com/678/Murari-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,321,2000,
gskbkrZK,Acha Acha,S.P. BalasubrahmanyamS. Janaki,Rakshasudu,https://c.saavncdn.com/375/Rakshasudu-Telugu-1986-20190121-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,268,1986,
DlbpMmFF,Zum Zumare,Kousalya,Amma Nanna O Tamila Ammai,https://c.saavncdn.com/277/Amma-Nanna-O-Tamila-Ammai-2003-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,359,2003,
wqaXpZ0L,Hrudayam Ekkadunnadi,Harish RaghavendraBombay JayashriHarris Jayaraj,Ghajini,https://c.saavncdn.com/871/Ghajini-2005-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,316,2005,
L9GZ3imI,Maro Maro,Mani SharmaSuchitraRahul Nambiar,Chirutha,https://c.saavncdn.com/959/Chirutha-2007-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,282,2007,
RZ7LTEKc,Yedhaki Oka Gaayam,Hesham Abdul WahabDivya S. Menon,Kushi (Telugu),https://c.saavncdn.com/679/Kushi-Telugu-Telugu-2024-20240427063438-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,230,2024,
G01zD7U0,Bapu Gari Bommo,Devi Sri PrasadShankar Mahadevan,Attarrintiki Daaredi,https://c.saavncdn.com/464/Attarrintiki-Daaredi-Telugu-2013-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,281,2013,
cVzSfluH,Emantaro,Mani SharmaHariniS.P. Charan,Gudumba Shankar,https://c.saavncdn.com/495/Gudumba-Shankar-2004-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,379,2004,
NxV9-tyA,O Range,Benny Dayal,Orange,https://c.saavncdn.com/105/Orange-Telugu-2006-20210624180302-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,255,2010,
E4DQ0TLy,Odiyamma (From &quot;Hi Nanna&quot;),Hesham Abdul WahabDhruv VikramShruti HaasanChinmayi Sripada,Odiyamma (From &quot;Hi Nanna&quot;) - Telugu,https://c.saavncdn.com/156/Odiyamma-From-Hi-Nanna-Telugu-Telugu-2023-20231204191025-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,195,2023,
BKFJoW5z,Gundello Emundho,VenuSumangali,Manmadhudu,https://c.saavncdn.com/386/Manmadhudu-Telugu-2002-20190206140019-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,259,2002,
BevG7hE4,Made In Andhra,Ramana Gogula,Thammudu,https://c.saavncdn.com/399/Thammudu-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,419,2000,
p4NdFSLw,Endhuko Emo,Aalap RajuPrashanthini,Rangam,https://c.saavncdn.com/875/Rangam-2011-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,331,2011,
DJMtm9j9,Motha,M.M. ManasiYuvan Shankar Raja,Gangs Of Godavari,https://c.saavncdn.com/000/Gangs-Of-Godavari-Telugu-2024-20240530193901-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,206,2024,
Mpi2m7cD,Pillaa Raa,Anurag Kulkarni,RX 100,https://c.saavncdn.com/172/RX-100-Telugu-2018-20230207103253-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,235,2018,
ZivoJrEy,Dheera Dheera,Sri KrishnaMohana KrishnaSantosh VenkyAditya NarayanH. Shreenivas MoorthiLokeshwarGanta RitheshAnanya BhatVijay Urs,KGF Chapter 1,https://c.saavncdn.com/402/KGF-Chapter-1-Telugu-2018-20190318131410-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,222,2018,
PmQKzyFy,Hai Hai,Mani SharmaS.P. BalasubrahmanyamSunitha,Chennakesava Reddy,https://c.saavncdn.com/714/Chennakesava-Reddy-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,329,2000,
l8hNBbSh,Undipo,Anurag KulkarniRamya Behara,Ismart Shankar,https://c.saavncdn.com/213/Ismart-Shankar-Telugu-2019-20190711134004-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,303,2019,
TVkkTRQH,Chakkera Pilla - Telugu,Kittu VissapragadaRaghu DixitBéla Fleck,Chakkera Pilla - Telugu,https://c.saavncdn.com/741/Chakkera-Pilla-Telugu-Telugu-2024-20240628164732-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,295,2024,
z0JKx0-t,"Somasilli Pothunnave, Pt. 2",Ramu RathodDivya Malika,"Somasilli Pothunnave, Pt. 2",https://c.saavncdn.com/832/Somasilli-Pothunnave-Pt-2-Telugu-2022-20221125115922-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,237,2022,
ZSf5XbqP,Veyira Cheyyi Veyira,Yuvan Shankar RajaSaloni Aswani,Panjaa,https://c.saavncdn.com/209/Panjaa-2011-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,270,2011,
x3CP8lCC,Narajugakura,Ramana Gogula,Johnny,https://c.saavncdn.com/718/Johnny-2003-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,309,2003,
LTalAmel,Chali Chaliga,Devi Sri PrasadShreya Ghoshal,Mr. Perfect,https://c.saavncdn.com/358/Mr-Perfect-2011-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,298,2011,
66E8ZQiS,Poolamme Pilla (From &quot;HanuMan&quot;) [Telugu],Kasarla ShyamGowraHari,Poolamme Pilla (From &quot;HanuMan&quot;) [Telugu],https://c.saavncdn.com/807/Poolamme-Pilla-From-HanuMan-Telugu-Telugu-2024-20240620164831-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,267,2024,
dGz4WYbe,Okkasari Cheppaleva,KotiKumar SanuK. S. Chithra,Nuvvu Naaku Nachchav,https://c.saavncdn.com/315/Nuvvu-Naaku-Nachchav-2001-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,310,2001,
4W0R6K9p,Hara Hara Eshwara,Madhu Priya,Hara Hara Eshwara,https://c.saavncdn.com/462/Hara-Hara-Eshwara-Telugu-2020-20200219183924-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,263,2020,
-8TWTAQm,Rama Rama Raghurama,Mallikarjun,Sri Anjaneyam,https://c.saavncdn.com/597/Sri-Anjaneyam-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,318,2004,
4IAU8i1z,Gundellonaa,Leon JamesAnirudh Ravichander,Ori Devuda,https://c.saavncdn.com/901/Ori-Devuda-Telugu-2022-20221027144002-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,200,2022,
0Ou3BrWt,Kaadhal Kurise,Manish KumarVyshu Maya,Kaadhal Kurise,https://c.saavncdn.com/705/Kaadhal-Kurise-Telugu-2024-20240419031243-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,308,2024,
kTehID4o,Thatha Vasthaade,Anirudh RavichanderArun Kaundinya,Bharateeyudu 2 (Original Motion Picture Soundtrack),https://c.saavncdn.com/607/Bharateeyudu-2-Original-Motion-Picture-Soundtrack-Telugu-2024-20240611110157-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,234,2024,
jLz6RqPo,Kanna Antu Kalisinave,Ramu,Kanna Antu Kalisinave,https://c.saavncdn.com/801/Kanna-Antu-Kalisinave-Telugu-2022-20221206003812-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,224,2022,
6euy9jQl,Na Cheli Rojave,A.R. Rahman,Telugu Romantic Film Hits,https://c.saavncdn.com/873/Telugu-Romantic-Film-Hits-Telugu-2015-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,296,2015,
K-PiwBla,Naaku Neeku,Harris JayarajKunal GanjawalaVasundhara Das,Aparichithudu,https://c.saavncdn.com/951/Aparichithudu-2005-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,326,2005,
X0KMnPQC,Vishnu Sahasranamam,Nithya Santhishini,Vishnu Sahasranamam,https://c.saavncdn.com/316/Vishnu-Sahasranamam-2005-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,1587,2005,
3gpdxnNF,Vanochhenante,Mani SharmaUdit NarayanShreya Ghoshal,Tagore,https://c.saavncdn.com/769/Tagore-2003-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,312,2003,
BiPHetGk,Gore Gore,Thaman SKarthikJyotsna Radhakrishnan,Kick,https://c.saavncdn.com/765/Kick-2009-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,308,2009,
Dnl0hNIO,Kavvinchake,S.A. Raj KumarRajeshSujatha Mohan,Raja,https://c.saavncdn.com/358/Raja-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,261,2000,
o6XyixAR,Chuttesai Chuttesai,Yuvanshankar RajaKarthikSunitha Sarathy,Awaara,https://c.saavncdn.com/612/Awaara-Telugu-2013-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,296,2010,
HEndGx6v,Ele Ele Maradalaa,Vetui SundaraRama MurthyS.P. BalasubrahmanyamSujatha MohanAnuradha,Annamayya,https://c.saavncdn.com/243/Annamayya-Telugu-1997-20221207194819-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,263,1997,
WhJpITkW,Chudandi Saaru,Anirudh RavichanderHemachandra,Raghuvaran B.Tech,https://c.saavncdn.com/252/Raghuvaran-B-Tech-Telugu-2014-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,120,2014,
yDkFSWdN,Rasaleelavela,IlaiyaraajaS. JanakiS.P. Balasubrahmanyam,Aditya 369,https://c.saavncdn.com/510/Aditya-369-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,308,1991,
qdEWVUKz,Bommanu Geesthey,Devi Sri PrasadGopika PoornimaJeans Srinivas,Bommarillu,https://c.saavncdn.com/843/Bommarillu-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,235,2000,
DSZ48QZm,Yenti Yenti,Chinmayi Sripaada,Geetha Govindam,https://c.saavncdn.com/237/Geetha-Govindam-Telugu-2018-20180921-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,199,2018,
ur9Xj9w9,Kalyani Vaccha Vacchaa,Mangli SatyavathiKarthik,The Family Star,https://c.saavncdn.com/643/The-Family-Star-Telugu-2024-20240404141043-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,201,2024,
